example_idx,gt,raw_response,parsed_answer,correct,abs_error,rel_error,latency_sec,error
198,-99999.0,"```python
def solve():
    # We need to solve the LP:
    # Minimize: 4x + 5y
    # Subject to:
    #   3x + 6y >= 40   (sleep-inducing)
    #   5x + 1y >= 50   (anti-inflammatory)
    #   x >= 0, y >= 0
    #
    # We'll solve this by checking all corner points of the feasible region.
    # Corner points come from intersections of constraint lines and axes.

    best = float('inf')

    # 1) Intersection of the two constraint lines:
    #    3x + 6y = 40
    #    5x +  y = 50
    # Solve the system:
    # From second: y = 50 - 5x
    # Substitute into first:
    # 3x + 6(50 - 5x) = 40
    # 3x + 300 - 30x = 40
    # -27x = -260
    # x = 260/27
    x = 260.0 / 27.0
    y = 50.0 - 5.0 * x
    if x >= 0 and y >= 0:
        cost = 4.0 * x + 5.0 * y
        if cost < best:
            best = cost

    # 2) Intersection with x-axis (y = 0):
    #    3x >= 40  -> x >= 40/3
    #    5x >= 50  -> x >= 10
    # So the smallest feasible x on x-axis is x = 10, y = 0
    x = 10.0
    y = 0.0
    cost = 4.0 * x + 5.0 * y
    if cost < best:
        best = cost

    # 3) Intersection with y-axis (x = 0):
    #    6y >= 40 -> y >= 40/6 = 20/3
    #    y >= 50
    # So the smallest feasible y on y-axis is y = 50, x = 0
    x = 0.0
    y = 50.0
    cost = 4.0 * x + 5.0 * y
    if cost < best:
        best = cost

    return best
```",40.0,False,100039.0,1.00040000400003,3.277492046356201,
199,14.0,"```python
def solve():
    # We solve the LP:
    # Maximize  6x + 7y
    # subject to:
    #   6x + 5y <= 10   (apples)
    #   6y      <= 20   (bananas)
    #   30x +20y <= 80  (grapes)
    #   x, y >= 0
    
    # This is a 2-variable LP; we can solve it by checking all corner points
    # formed by intersections of constraint lines and axes.
    
    import math

    # Helper to check feasibility
    def feasible(x, y):
        if x < 0 or y < 0:
            return False
        if 6*x + 5*y > 10 + 1e-9:
            return False
        if 6*y > 20 + 1e-9:
            return False
        if 30*x + 20*y > 80 + 1e-9:
            return False
        return True

    # Collect candidate points (corner points)
    candidates = []

    # 1) Intersections with axes
    # y = 0
    # From 6x + 5y <= 10 -> x <= 10/6
    # From 30x + 20y <= 80 -> x <= 80/30
    x_max_y0 = min(10/6.0, 80/30.0)
    candidates.append((0.0, 0.0))
    candidates.append((x_max_y0, 0.0))

    # x = 0
    # From 6x + 5y <= 10 -> y <= 10/5 = 2
    # From 6y <= 20 -> y <= 20/6
    # From 30x + 20y <= 80 -> y <= 80/20 = 4
    y_max_x0 = min(2.0, 20/6.0, 4.0)
    candidates.append((0.0, y_max_x0))

    # 2) Pairwise intersections of constraint boundaries:
    # a) 6x + 5y = 10 and 6y = 20
    #    => y = 20/6, plug into first
    y = 20/6.0
    x = (10 - 5*y) / 6.0
    candidates.append((x, y))

    # b) 6x + 5y = 10 and 30x + 20y = 80
    # Solve the system:
    # 6x + 5y = 10
    # 30x + 20y = 80
    # Multiply first eqn by 4: 24x + 20y = 40
    # Subtract from second: 6x = 40 -> x = 40/6
    x = 40/6.0
    y = (10 - 6*x) / 5.0
    candidates.append((x, y))

    # c) 6y = 20 and 30x + 20y = 80
    # y = 20/6
    y = 20/6.0
    x = (80 - 20*y) / 30.0
    candidates.append((x, y))

    best_val = -math.inf
    for x, y in candidates:
        if feasible(x, y):
            val = 6*x + 7*y
            if val > best_val:
                best_val = val

    return float(best_val)
```",14.0,True,0.0,0.0,4.504465341567993,
200,100.0,"```python
def solve():
    # We need to minimize space: 5E + 2L
    # Subject to:
    # 1) Capacity: 20E + 8L >= 400
    # 2) At least three times more escalators than elevators: E >= 3L
    # 3) At least 2 elevators: L >= 2
    #
    # E, L are assumed continuous (linear programming).
    #
    # We'll solve this small LP by enumerating corner points of the feasible region.
    # Constraints in standard form:
    #   (A) 20E + 8L >= 400
    #   (B) E - 3L >= 0
    #   (C) L - 2 >= 0
    #
    # Convert >= to equalities for intersections:
    #   A_eq: 20E + 8L = 400
    #   B_eq: E - 3L = 0
    #   C_eq: L = 2
    #
    # Candidate corner points come from intersecting pairs of boundary lines,
    # then checking feasibility.

    candidates = []

    # Intersection of A_eq and B_eq:
    # From B_eq: E = 3L
    # Substitute into A_eq: 20*(3L) + 8L = 400 -> 60L + 8L = 400 -> 68L = 400
    L = 400.0 / 68.0
    E = 3.0 * L
    candidates.append((E, L))

    # Intersection of A_eq and C_eq:
    # From C_eq: L = 2
    # Substitute into A_eq: 20E + 8*2 = 400 -> 20E + 16 = 400 -> 20E = 384 -> E = 19.2
    L = 2.0
    E = 384.0 / 20.0
    candidates.append((E, L))

    # Intersection of B_eq and C_eq:
    # From C_eq: L = 2
    # From B_eq: E = 3L = 6
    L = 2.0
    E = 6.0
    candidates.append((E, L))

    # Now check feasibility and compute objective 5E + 2L
    best_value = None
    for E, L in candidates:
        # Check constraints:
        if 20*E + 8*L >= 400 - 1e-9 and E >= 3*L - 1e-9 and L >= 2 - 1e-9:
            value = 5*E + 2*L
            if best_value is None or value < best_value:
                best_value = value

    return float(best_value)
```",100.0,True,0.0,0.0,4.609620809555054,
201,2000.0,"```python
def solve():
    # Let x = slices of cheesecake, y = slices of caramel cake
    # Maximize sugar: 40x + 50y
    # Subject to:
    # 1) 200x + 250y <= 10000  (calories)
    # 2) x >= 3y               (at least 3 times as many cheesecake slices)
    # 3) y >= 3                (at least 3 caramel slices)
    # 4) x, y >= 0 and integer (implicitly, since slices are countable)
    #
    # We'll brute-force over integer y and compute feasible x that maximizes sugar.
    
    best_value = float('-inf')
    
    # Upper bound for y from calories: 250y <= 10000 -> y <= 40
    for y in range(3, 41):  # y >= 3
        # From x >= 3y
        x_min = 3 * y
        
        # From calories: 200x + 250y <= 10000 -> x <= (10000 - 250y) / 200
        max_x_cal = (10000 - 250 * y) // 200  # integer floor
        
        if max_x_cal < x_min:
            continue  # no feasible x for this y
        
        x = max_x_cal  # choose largest feasible x to maximize sugar
        
        sugar = 40 * x + 50 * y
        if sugar > best_value:
            best_value = sugar
    
    return float(best_value)
```",2000.0,True,0.0,0.0,3.074279546737671,
202,1125.0,"```python
def solve():
    # We formulate the LP:
    # Let x = acres with small wells, y = acres with large wells.
    # Maximize:  Z = 2x + 5y
    # Subject to:
    #   1) Land:        x + y <= 300
    #   2) Drill bits:  5x + 10y <= 2500
    #   3) Pollution:   10x + 20y <= 4500
    #   4) x >= 0, y >= 0
    #
    # Note that constraints 2 and 3 are equivalent:
    #   5x + 10y <= 2500  -> divide by 5 -> x + 2y <= 500
    #   10x + 20y <= 4500 -> divide by 10 -> x + 2y <= 450
    # The pollution constraint (x + 2y <= 450) is tighter, so the drill-bit
    # constraint is redundant. We keep:
    #   x + y <= 300
    #   x + 2y <= 450
    #   x, y >= 0
    #
    # The feasible region is a polygon; we check its corner points:
    #   A: (0, 0)
    #   B: intersection of x + y = 300 and x + 2y = 450
    #   C: intersection of x + 2y = 450 with x = 0
    #   D: intersection of x + y = 300 with y = 0
    #
    # Compute intersection B:
    #   From x + y = 300 -> x = 300 - y
    #   Substitute into x + 2y = 450:
    #       300 - y + 2y = 450 -> 300 + y = 450 -> y = 150
    #       x = 300 - 150 = 150
    #
    # C: x = 0, x + 2y = 450 -> y = 225
    # D: y = 0, x + y = 300 -> x = 300
    #
    # Evaluate objective Z = 2x + 5y at each corner:
    #   A: (0, 0)     -> Z = 0
    #   B: (150, 150) -> Z = 2*150 + 5*150 = 300 + 750 = 1050
    #   C: (0, 225)   -> Z = 5*225 = 1125
    #   D: (300, 0)   -> Z = 2*300 = 600
    #
    # Maximum is 1125 at (x, y) = (0, 225).
    #
    # The function must return the optimal objective value as a float.
    return float(1125.0)
```",1125.0,True,0.0,0.0,3.9945197105407715,
203,1552.0,"```python
def solve():
    # We want to maximize 10x + 8y
    # subject to:
    # 5x + 7y <= 1000  (rare inert gas)
    # 6x + 3y <= 800   (treated water)
    # x, y >= 0
    
    # The optimum of a 2-variable LP with linear constraints occurs at a corner point.
    # Candidate corner points come from intersections of constraint lines and axes.
    
    # 1) Intersection of 5x + 7y = 1000 and 6x + 3y = 800
    # Solve the system:
    # 5x + 7y = 1000
    # 6x + 3y = 800
    
    # From second: 6x + 3y = 800 -> divide by 3: 2x + y = 800/3 -> y = 800/3 - 2x
    # Substitute into first:
    # 5x + 7(800/3 - 2x) = 1000
    # 5x + 5600/3 - 14x = 1000
    # -9x + 5600/3 = 1000
    # -9x = 1000 - 5600/3 = (3000 - 5600)/3 = -2600/3
    # x = (2600/3) / 9 = 2600 / 27
    x_intersect = 2600.0 / 27.0
    # y = 800/3 - 2x
    y_intersect = 800.0 / 3.0 - 2.0 * x_intersect
    
    # Check feasibility (should be feasible by construction)
    def feasible(x, y):
        return (x >= 0 and y >= 0 and
                5*x + 7*y <= 1000 + 1e-9 and
                6*x + 3*y <= 800 + 1e-9)
    
    candidates = []
    
    # Intersection point
    if feasible(x_intersect, y_intersect):
        candidates.append((x_intersect, y_intersect))
    
    # 2) Intersections with axes:
    # x = 0:
    # 5*0 + 7y <= 1000 -> y <= 1000/7
    # 6*0 + 3y <= 800 -> y <= 800/3
    y_max_x0 = min(1000.0/7.0, 800.0/3.0)
    candidates.append((0.0, y_max_x0))
    
    # y = 0:
    # 5x <= 1000 -> x <= 200
    # 6x <= 800 -> x <= 800/6 = 400/3
    x_max_y0 = min(200.0, 400.0/3.0)
    candidates.append((x_max_y0, 0.0))
    
    # Evaluate objective 10x + 8y at all candidates
    best_value = float('-inf')
    for x, y in candidates:
        if feasible(x, y):
            value = 10.0 * x + 8.0 * y
            if value > best_value:
                best_value = value
    
    return best_value
```",1555.5555555555557,False,3.5555555555556566,0.002290950744557581,4.71298360824585,
204,750.0,"```python
def solve():
    # We want to maximize 5x + 7y
    # subject to:
    # 3x + 5y <= 500  (gold)
    # 2x + 3y <= 300  (wires)
    # x, y >= 0
    
    # This is a 2-variable LP; the optimum lies at a corner of the feasible region.
    # We'll enumerate all corner points formed by intersections of constraints and axes.
    
    best_value = 0.0
    
    # Candidate 1: intersection of both constraints
    # Solve:
    # 3x + 5y = 500
    # 2x + 3y = 300
    # Using elimination:
    # From second: 2x = 300 - 3y => x = (300 - 3y)/2
    # Substitute into first:
    # 3*(300 - 3y)/2 + 5y = 500
    # (900 - 9y)/2 + 5y = 500
    # 900 - 9y + 10y = 1000
    # 900 + y = 1000 => y = 100
    # Then x = (300 - 3*100)/2 = 0
    x = 0.0
    y = 100.0
    if 3*x + 5*y <= 500 + 1e-9 and 2*x + 3*y <= 300 + 1e-9 and x >= -1e-9 and y >= -1e-9:
        value = 5*x + 7*y
        if value > best_value:
            best_value = value
    
    # Candidate 2: intersection of gold constraint with x-axis (y = 0)
    # 3x <= 500 => x = 500/3
    x = 500.0 / 3.0
    y = 0.0
    if 3*x + 5*y <= 500 + 1e-9 and 2*x + 3*y <= 300 + 1e-9 and x >= -1e-9 and y >= -1e-9:
        value = 5*x + 7*y
        if value > best_value:
            best_value = value
    
    # Candidate 3: intersection of wire constraint with x-axis (y = 0)
    # 2x <= 300 => x = 150
    x = 150.0
    y = 0.0
    if 3*x + 5*y <= 500 + 1e-9 and 2*x + 3*y <= 300 + 1e-9 and x >= -1e-9 and y >= -1e-9:
        value = 5*x + 7*y
        if value > best_value:
            best_value = value
    
    # Candidate 4: intersection of gold constraint with y-axis (x = 0)
    # 5y <= 500 => y = 100
    x = 0.0
    y = 100.0
    if 3*x + 5*y <= 500 + 1e-9 and 2*x + 3*y <= 300 + 1e-9 and x >= -1e-9 and y >= -1e-9:
        value = 5*x + 7*y
        if value > best_value:
            best_value = value
    
    # Candidate 5: intersection of wire constraint with y-axis (x = 0)
    # 3y <= 300 => y = 100
    x = 0.0
    y = 100.0
    if 3*x + 5*y <= 500 + 1e-9 and 2*x + 3*y <= 300 + 1e-9 and x >= -1e-9 and y >= -1e-9:
        value = 5*x + 7*y
        if value > best_value:
            best_value = value
    
    # Candidate 6: origin
    x = 0.0
    y = 0.0
    if 3*x + 5*y <= 500 + 1e-9 and 2*x + 3*y <= 300 + 1e-9 and x >= -1e-9 and y >= -1e-9:
        value = 5*x + 7*y
        if value > best_value:
            best_value = value
    
    return float(best_value)
```",750.0,True,0.0,0.0,6.947753667831421,
205,200.0,"```python
def solve():
    # We solve the LP:
    # Maximize:  8x + 10y
    # Subject to:
    #   3x + 5y <= 200   (metal)
    #   5x + 8y <= 300   (acid)
    #   2x + 3y <= 50    (heat)
    #   x >= 0, y >= 0
    #
    # Since it's 2D, we can solve by checking all corner points of the feasible region.

    import math

    def intersect(a1, b1, c1, a2, b2, c2):
        # Solve:
        # a1 x + b1 y = c1
        # a2 x + b2 y = c2
        det = a1 * b2 - a2 * b1
        if abs(det) < 1e-12:
            return None
        x = (c1 * b2 - c2 * b1) / det
        y = (a1 * c2 - a2 * c1) / det
        return (x, y)

    # Constraints in form a x + b y <= c
    constraints = [
        (3.0, 5.0, 200.0),  # metal
        (5.0, 8.0, 300.0),  # acid
        (2.0, 3.0, 50.0)    # heat
    ]

    # Candidate points: intersections of each pair of constraints, and with axes.
    candidates = []

    # Intersections of constraint pairs
    for i in range(len(constraints)):
        for j in range(i + 1, len(constraints)):
            p = intersect(*constraints[i], *constraints[j])
            if p is not None:
                candidates.append(p)

    # Intersections with x = 0 and y = 0
    # For each constraint a x + b y <= c:
    # with x = 0 -> y = c / b
    # with y = 0 -> x = c / a
    for (a, b, c) in constraints:
        if abs(b) > 1e-12:
            candidates.append((0.0, c / b))
        if abs(a) > 1e-12:
            candidates.append((c / a, 0.0))

    # Also include origin
    candidates.append((0.0, 0.0))

    def feasible(x, y):
        if x < -1e-9 or y < -1e-9:
            return False
        for (a, b, c) in constraints:
            if a * x + b * y - c > 1e-9:
                return False
        return True

    best_val = -math.inf
    for (x, y) in candidates:
        if feasible(x, y):
            val = 8.0 * x + 10.0 * y
            if val > best_val:
                best_val = val

    return best_val
```",200.0,True,0.0,0.0,3.602816343307495,
206,610.0,"```python
def solve():
    # Let x = number of kayak trips, y = number of motorboat trips
    # Constraints:
    # 1) 4x + 5y >= 550          (people capacity)
    # 2) y <= 25                 (motorboat trip limit)
    # 3) x + y > 0 and x >= 0, y >= 0
    # 4) At least 75% of trips by kayak:
    #    x >= 3y  (since x / (x + y) >= 0.75  =>  x >= 3y)
    #
    # Objective: minimize total time T = 5x + 3y (minutes)
    #
    # x, y are integers (trips).
    #
    # We'll brute-force over feasible integer y and compute minimal feasible x.

    best_time = None

    for y in range(0, 26):  # y <= 25
        # From x >= 3y
        x_min_ratio = 3 * y

        # From capacity: 4x + 5y >= 550  =>  x >= (550 - 5y)/4
        required_x = (550 - 5 * y)
        if required_x <= 0:
            x_min_capacity = 0
        else:
            # ceiling division for integers
            x_min_capacity = (required_x + 3) // 4

        x_min = max(x_min_ratio, x_min_capacity)

        # Need at least one trip in total if there are people to move
        if x_min + y <= 0:
            continue

        # Compute time
        time = 5 * x_min + 3 * y

        if best_time is None or time < best_time:
            best_time = time

    # Return the optimal objective value as float
    return float(best_time)
```",610.0,True,0.0,0.0,2.377610921859741,
207,50.0,"```python
def solve():
    # We solve the LP:
    # Maximize: 5x1 + 6x2
    # Subject to:
    #   3x1 + 5x2 <= 80   (red)
    #   4x1 + 3x2 <= 70   (blue)
    #   x1 + 2x2 <= 10    (smelly gas)
    #   x1 >= 0, x2 >= 0
    #
    # We'll find all candidate corner points (intersections of constraint lines and axes),
    # check feasibility, and evaluate the objective.

    import math

    def intersect(a1, b1, c1, a2, b2, c2):
        # Solve:
        # a1 x + b1 y = c1
        # a2 x + b2 y = c2
        det = a1 * b2 - a2 * b1
        if abs(det) < 1e-9:
            return None
        x = (c1 * b2 - c2 * b1) / det
        y = (a1 * c2 - a2 * c1) / det
        return (x, y)

    # Constraints in equality form for intersections:
    # 1) 3x1 + 5x2 = 80
    # 2) 4x1 + 3x2 = 70
    # 3) x1 + 2x2 = 10

    candidates = []

    # Intersections of pairs of constraint lines
    pairs = [
        ((3, 5, 80), (4, 3, 70)),
        ((3, 5, 80), (1, 2, 10)),
        ((4, 3, 70), (1, 2, 10)),
    ]

    for (a1, b1, c1), (a2, b2, c2) in pairs:
        pt = intersect(a1, b1, c1, a2, b2, c2)
        if pt is not None:
            candidates.append(pt)

    # Intersections with axes (x1=0 or x2=0) for each constraint
    # x1 = 0
    # 3*0 + 5x2 <= 80 -> x2 <= 16
    candidates.append((0.0, 0.0))
    candidates.append((0.0, 80.0 / 5.0))  # from red
    candidates.append((0.0, 70.0 / 3.0))  # from blue
    candidates.append((0.0, 10.0 / 2.0))  # from smelly

    # x2 = 0
    candidates.append((80.0 / 3.0, 0.0))  # from red
    candidates.append((70.0 / 4.0, 0.0))  # from blue
    candidates.append((10.0, 0.0))        # from smelly

    # Check feasibility and compute objective
    best_val = -math.inf
    for x1, x2 in candidates:
        if x1 < -1e-9 or x2 < -1e-9:
            continue
        if 3 * x1 + 5 * x2 > 80 + 1e-9:
            continue
        if 4 * x1 + 3 * x2 > 70 + 1e-9:
            continue
        if x1 + 2 * x2 > 10 + 1e-9:
            continue
        val = 5 * x1 + 6 * x2
        if val > best_val:
            best_val = val

    return float(best_val)
```",50.0,True,0.0,0.0,4.179491996765137,
